ACTIVITY DATE,RECORD ID,NAME,ADDRESS,SITE ADDRESS,SITE CITY,SITE STATE,SITE ZIP,PROGRAM ELEMENT CODE,PROGRAM ELEMENT CODE DESCRIPTION,SERVICE DESCRIPTION,ROW ID,VIOLATION CODE,VIOLATION CODE DESCRIPTION,POINTS,SCORE,GRADE,COUNT,RATING,REVIEW,PRICE,PHONE,Takes Reservations,Delivery,Take-out,Accepts Credit Cards,Accepts Apple Pay,Good For,Parking,Bike Parking,Good for Kids,Good for Groups,Attire,Ambience,Noise Level,Alcohol,Outdoor Seating,Wi-Fi,Has TV,Caters,Good for Working,Gender Neutral Restrooms
1/14/2015,PR0037750,PLUM TREE INN,"913 N BROADWAY  LOS ANGELES, CA 90012",913 N BROADWAY,LOS ANGELES,CA,90012,1641,RESTAURANT (151 + ) SEATS HIGH RISK,ROUTINE INSPECTION,IVKVMZUSO,16F043,# 43. Premises; personal/cleaning items; vermin-proofing,1,96,A,1,4,333,$$,12136131819,Yes,Yes,Yes,Yes,No,"Lunch, Dinner","Street, Private Lot, Validated",No,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,Yes,,
6/21/2016,PR0179271,POINT THE WAY CAFE,"600 WORLD WAY # 655 LOS ANGELES, CA 90045",600 WORLD WAY # 655,LOS ANGELES,CA,90045,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IVV3KUICK,16F036,"# 36. Equipment, utensils and linens: storage and use",1,98,A,1,2.5,30,$$,18776727467,No,No,Yes,Yes,,,,No,Yes,Yes,Casual,Casual,Average,Full Bar,No,,Yes,,,
1/14/2015,PR0022544,POINT-POINT JOINT #3,"4627 SANTA MONICA BLVD STE A LOS ANGELES, CA 90029",4627 SANTA MONICA BLVD STE A,LOS ANGELES,CA,90029,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IVLVJI6C8,16F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",1,93,A,1,3.5,48,$,13236626110,No,No,Yes,No,No,,Private Lot,Yes,Yes,No,Casual,Casual,Average,No,No,No,No,Yes,,
10/19/2015,PR0169379,POK POK,"978 S BROADWAY LOS ANGELES, CA 90012",978 S BROADWAY,LOS ANGELES,CA,90012,1638,RESTAURANT (61-150) SEATS HIGH RISK,ROUTINE INSPECTION,IVKIOPM2H,16F037,"# 37. Adequate ventilation and lighting; designated areas, use",1,99,A,1,3.5,369,$$,12136131831,Yes,Yes,Yes,Yes,No,"Lunch, Dinner","Garage, Validated",Yes,Yes,Yes,Casual,"Hipster, Casual",Average,Full Bar,Yes,No,No,Yes,,
8/30/2016,PR0187068,POKE EXPRESS,"316 E 2ND ST LOS ANGELES, CA 90012",316 E 2ND ST,LOS ANGELES,CA,90012,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IVK1WW4MY,16F036,"# 36. Equipment, utensils and linens: storage and use",1,93,A,1,4.5,115,$,12136283665,No,No,Yes,Yes,No,"Lunch, Dinner",Street,Yes,Yes,Yes,Casual,"Casual, Trendy",Quiet,No,No,No,No,No,,
6/11/2015,PR0164257,POKINOMETRY,"6801 HOLLYWOOD BLVD # 316 LOS ANGELES, CA 90028",6801 HOLLYWOOD BLVD # 316,LOS ANGELES,CA,90028,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVB2T9GBH,16F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",1,94,A,1,4.5,489,$,13236457730,,,Yes,Yes,No,,Garage,No,,,,,,,,,,No,,
10/23/2014,PR0044198,POLKA RESTAURANT,"4112 VERDUGO RD  LOS ANGELES, CA 90065",4112 VERDUGO RD,LOS ANGELES,CA,90065,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IV9S001QW,16F037,"# 37. Adequate ventilation and lighting; designated areas, use",1,90,A,1,4,683,$$,13232557887,Yes,Yes,Yes,Yes,Yes,Dinner,Private Lot,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,,No,Yes,,Yes
8/7/2015,PR0032485,POLLO CAMPERO,"1605 W OLYMPIC BLVD # 120 LOS ANGELES, CA 90015",1605 W OLYMPIC BLVD # 120,LOS ANGELES,CA,90015,1638,RESTAURANT (61-150) SEATS HIGH RISK,ROUTINE INSPECTION,IVXSJLXZK,16F048,# 47. Permits Available,1,93,A,1,3,99,$,18449226737,No,No,Yes,Yes,No,Lunch,Garage,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,Yes,,
12/9/2014,PR0041330,POLLO DORADO,"4830 HOLLYWOOD BLVD  LOS ANGELES, CA 90027",4830 HOLLYWOOD BLVD,LOS ANGELES,CA,90027,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IVYZP0ZII,16F052,# 1b. Food safety certification,2,95,A,1,3,27,$,13236633628,No,No,Yes,Yes,No,,Private Lot,Yes,Yes,Yes,Casual,Casual,Quiet,No,No,No,No,Yes,,
1/20/2015,PR0009388,POLLO MUNDIAL,"800 S ALVARADO ST  LOS ANGELES, CA 90057",800 S ALVARADO ST,LOS ANGELES,CA,90057,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IVICQAMQF,16F033,# 33. Nonfood-contact surfaces clean and in good repair,1,92,A,1,4,38,$,12134072225,No,Yes,Yes,Yes,No,,Garage,No,Yes,Yes,Casual,,Loud,No,No,No,No,Yes,,
7/30/2015,PR0003179,POLLOS A LA BRASA,"2161 COLORADO BLVD  LOS ANGELES, CA 90041",2161 COLORADO BLVD,LOS ANGELES,CA,90041,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IVWVQLMKA,16F052,# 1b. Food safety certification,2,95,A,1,3.5,121,$$,13232556322,No,No,Yes,Yes,No,,Private Lot,No,Yes,Yes,Casual,Casual,Average,No,No,No,Yes,,,
12/8/2014,PR0046880,POLLOS EL BRASERO INC.,"2281 W PICO BLVD  LOS ANGELES, CA 90006",2281 W PICO BLVD,LOS ANGELES,CA,90006,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IVBEJJSHZ,16F001,# 1a. Demonstration of knowledge,2,94,A,1,4,1668,$,12133803554,No,No,Yes,Yes,No,"Lunch, Dinner","Street, Private Lot",Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,No,,
12/31/2014,PR0037481,POLLOS EL GUERO,"274 E SLAUSON AVE  LOS ANGELES, CA 90011",274 E SLAUSON AVE,LOS ANGELES,CA,90011,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IVDUZDQQE,16F006,# 6. Adequate handwashing facilities supplied & accessible,2,92,A,1,3.5,19,$,13232332274,No,No,Yes,No,No,,,Yes,Yes,Yes,Casual,,Average,No,No,No,Yes,Yes,,Yes
4/20/2016,PR0177510,POMEGRANATE,"8556 W 3RD ST LOS ANGELES, CA 90048",8556 W 3RD ST,LOS ANGELES,CA,90048,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVRRIWIGV,16F023,"# 23. No rodents, insects, birds, or animals",2,94,A,1,4.5,97,$$,14243350506,No,No,Yes,Yes,Yes,Lunch,"Street, Private Lot",No,Yes,Yes,Casual,Classy,Quiet,No,Yes,Free,No,No,,Yes
10/22/2014,PR0006251,POMODORO,"1393 WESTWOOD BLVD  LOS ANGELES, CA 90024",1393 WESTWOOD BLVD,LOS ANGELES,CA,90024,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IVAXV2XHO,16F039,# 39. Wiping cloths: properly used and stored,1,90,A,1,4,702,$$,13104459998,Yes,No,Yes,Yes,No,Dinner,Street,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,No,Yes,,
7/2/2015,PR0047554,PONCHIK FACTORY,"6601 W SUNSET BLVD  LOS ANGELES, CA 90028",6601 W SUNSET BLVD,LOS ANGELES,CA,90028,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IV6D06FZW,16F039,# 39. Wiping cloths: properly used and stored,1,95,A,1,4,49,$,13234673840,No,Yes,Yes,Yes,No,"Breakfast, Lunch",,Yes,Yes,Yes,Casual,"Hipster, Casual, Trendy",Average,No,Yes,No,Yes,Yes,,
3/10/2015,PR0036485,POONG NYUN BAKERY,"928 S WESTERN AVE STE 109 LOS ANGELES, CA 90006",928 S WESTERN AVE STE 109,LOS ANGELES,CA,90006,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IV8MHX5SE,16F039,# 39. Wiping cloths: properly used and stored,1,90,A,1,4.5,52,$,12133866630,No,Yes,Yes,Yes,No,,"Garage, Validated",Yes,Yes,Yes,Casual,Casual,Quiet,No,No,No,No,Yes,,
2/17/2016,PR0175192,POPKITCH,"360 S ALVARADO ST # 6 LOS ANGELES, CA 90057",360 S ALVARADO ST # 6,LOS ANGELES,CA,90057,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IV92FLTLM,16F006,# 6. Adequate handwashing facilities supplied & accessible,2,96,A,1,5,3,,13108679851,,,,Yes,,,,,,,,,,,,,,,,
4/23/2015,PR0161023,POPPY + ROSE,"765 WALL ST LOS ANGELES, CA 90014",765 WALL ST,LOS ANGELES,CA,90014,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IVXG4890X,16F013,"# 13. Food in good condition, safe and unadulterated",2,90,A,1,4,1269,$$,12139957799,No,Yes,Yes,Yes,Yes,"Breakfast, Brunch, Lunch","Garage, Street",Yes,Yes,Yes,Casual,"Hipster, Casual, Trendy",Average,No,No,No,No,Yes,,
12/16/2014,PR0013902,POP'S FOODMART & RESTAURANT,"810 E 7TH ST  LOS ANGELES, CA 90021",810 E 7TH ST,LOS ANGELES,CA,90021,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IV5EI0UQE,16F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",1,96,A,1,5,1,,12136894311,,,,,,,,,,,,,,,,,,,,
2/11/2015,PR0046358,POPULAR DONUTS,"3614 W SLAUSON AVE  LOS ANGELES, CA 90043",3614 W SLAUSON AVE,LOS ANGELES,CA,90043,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVOGD0FNP,16F034,"# 34. Warewashing facilities: Adequate, maintained, properly use, test strips available",1,96,A,1,3.5,4,$,13232918260,,,,No,,,,Yes,,,,,,,,,,,,
11/13/2014,PR0012789,POQUTIO MAS WEST LA,"2215 WESTWOOD BLVD  LOS ANGELES, CA 90025",2215 WESTWOOD BLVD,LOS ANGELES,CA,90025,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IV78HPUHV,16F023,"# 23. No rodents, insects, birds, or animals",2,92,A,1,3.5,420,$,13104741998,No,No,Yes,Yes,No,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No,Yes,,Yes
12/17/2014,PR0047819,PORKY'S,"4560 E WHITTIER BLVD  LOS ANGELES, CA 90022",4560 E WHITTIER BLVD,LOS ANGELES,CA,90022,1638,RESTAURANT (61-150) SEATS HIGH RISK,ROUTINE INSPECTION,IVSHZEKUZ,16F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",1,95,A,1,3,26,$,13232615532,Yes,Yes,Yes,Yes,,,Private Lot,,Yes,Yes,Casual,,Average,Beer & Wine Only,No,,Yes,,,
10/10/2014,PR0137944,PORTERHOUSE FRIED CHICKEN,"2205 VERNON AVE LOS ANGELES, CA 90008",2205 VERNON AVE,LOS ANGELES,CA,90008,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVG2YERRH,16F037,"# 37. Adequate ventilation and lighting; designated areas, use",1,97,A,1,4.5,3,$,13232962678,No,No,Yes,No,,,,No,No,No,Casual,,Quiet,No,No,No,No,,,
12/11/2014,PR0006016,POST &  BEAM,"3767 SANTA ROSALIA DR  LOS ANGELES, CA 90008",3767 SANTA ROSALIA DR,LOS ANGELES,CA,90008,1638,RESTAURANT (61-150) SEATS HIGH RISK,ROUTINE INSPECTION,IVEXNJSAL,16F033,# 33. Nonfood-contact surfaces clean and in good repair,1,94,A,1,3.5,644,$$,13232995599,Yes,No,Yes,Yes,No,Dinner,Private Lot,Yes,No,Yes,Casual,Trendy,Average,Full Bar,Yes,No,Yes,Yes,,
12/2/2014,PR0000321,POTATO CHIP,"308 N STANLEY AVE  LOS ANGELES, CA 90036",308 N STANLEY AVE,LOS ANGELES,CA,90036,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IVTVRBHBO,16F037,"# 37. Adequate ventilation and lighting; designated areas, use",1,95,A,1,4.5,142,$$,13239398226,No,No,Yes,Yes,Yes,,Street,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,Yes,,
9/3/2015,PR0168898,POTATO CHIPS DELI,"308 N STANLEY AVE LOS ANGELES, CA 90036",308 N STANLEY AVE,LOS ANGELES,CA,90036,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IVXOPB2S5,16F011,# 11. Proper reheating procedures for hot holding,4,92,A,1,4.5,142,$$,13239398226,No,No,Yes,Yes,Yes,,Street,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,Yes,,
6/10/2015,PR0017016,POUR VOUS,"5574 MELROSE AVE  LOS ANGELES, CA 90038",5574 MELROSE AVE,LOS ANGELES,CA,90038,1633,RESTAURANT (31-60) SEATS LOW RISK,ROUTINE INSPECTION,IVDFGHUSA,16F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",1,92,A,1,4,337,$$,13238718699,Yes,,,Yes,,,"Valet, Street",No,,Yes,,Upscale,Loud,Full Bar,Yes,No,No,,,
4/1/2016,PR0033973,POWER HOUSE,"1714 N HIGHLAND AVE  LOS ANGELES, CA 90028",1714 N HIGHLAND AVE,LOS ANGELES,CA,90028,1630,RESTAURANT (0-30) SEATS LOW RISK,ROUTINE INSPECTION,IVDINGS0T,16F030,# 30. Food properly stored; food storage containers identified,1,90,A,1,4,74,$$,13234639438,No,,,Yes,No,,Street,Yes,,Yes,,,Average,Full Bar,Yes,No,Yes,,,
12/9/2014,PR0012609,PRAEL THAI RESTAURANT,"4620 MELROSE AVE  LOS ANGELES, CA 90029",4620 MELROSE AVE,LOS ANGELES,CA,90029,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IVNLOT35V,16F036,"# 36. Equipment, utensils and linens: storage and use",1,90,A,1,4,198,$,13236637122,No,Yes,Yes,Yes,No,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,Yes,Yes,,Yes
2/4/2015,PR0008811,PREMIER CLUB LOUNGE,"200 WORLD WAY  LOS ANGELES, CA 90045",200 WORLD WAY,LOS ANGELES,CA,90045,1630,RESTAURANT (0-30) SEATS LOW RISK,ROUTINE INSPECTION,IVB65UTPX,16F030,# 30. Food properly stored; food storage containers identified,1,97,A,1,3.5,72,$$,,No,,,Yes,No,,,No,,Yes,,,Quiet,Full Bar,No,Free,Yes,,,
6/4/2015,PR0003993,PREMIERE SUPPER CLUB,"1710 N LAS PALMAS AVE  LOS ANGELES, CA 90028",1710 N LAS PALMAS AVE,LOS ANGELES,CA,90028,1637,RESTAURANT (61-150) SEATS MODERATE RISK,ROUTINE INSPECTION,IVRIRZ2VH,16F033,# 33. Nonfood-contact surfaces clean and in good repair,1,99,A,1,4.5,231,$,13236676282,Yes,,,Yes,No,,Street,No,,Yes,,,Very Loud,Full Bar,No,No,No,,,
6/10/2015,PR0038550,PRESIDENTE RESTAURANT,"18441 DEVONSHIRE ST LOS ANGELES, CA 91325",18441 DEVONSHIRE ST,LOS ANGELES,CA,91325,1638,RESTAURANT (61-150) SEATS HIGH RISK,ROUTINE INSPECTION,IVYFARTAZ,16F042,"# 42. Toilet facilities: properly constructed, supplied, cleaned",1,95,A,1,2.5,136,$$,18183683658,Yes,No,Yes,Yes,No,Dinner,Private Lot,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,Yes,,Yes
11/21/2014,PR0153308,PRESS BROTHERS JUICERY,"317 S BROADWAY 3 F-2 LOS ANGELES, CA 90013",317 S BROADWAY 3 F-2,LOS ANGELES,CA,90013,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVIRQY04A,16F001,# 1a. Demonstration of knowledge,2,97,A,1,4,135,$$,12133893645,,,Yes,Yes,Yes,,Garage,Yes,,,,,,,,No,,Yes,,
8/5/2015,PR0168239,PRESSED JUICERY,"3515 SUNSET BLVD LOS ANGELES, CA 90028",3515 SUNSET BLVD,LOS ANGELES,CA,90028,1610,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",ROUTINE INSPECTION,IVCOXLF0F,16F025,# 25. Personal cleanliness and hair restraints,1,95,A,1,4.5,99,$$,13239603350,,,Yes,Yes,No,,"Garage, Street",Yes,,,,,,,,No,,No,,
6/21/2016,PR0179110,PRESSED JUICERY - THE GROVE,"189 THE GROVE DR # K4 LOS ANGELES, CA 90036",189 THE GROVE DR # K4,LOS ANGELES,CA,90036,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVUBHKVBK,16F030,# 30. Food properly stored; food storage containers identified,1,93,A,1,3.5,60,$$,13235499811,,,Yes,Yes,No,,Garage,No,,,,,,,,No,,No,,
8/10/2015,PR0167604,PRIME GRIND COFFEE,"714 W 1ST ST LOS ANGELES, CA 90012",714 W 1ST ST,LOS ANGELES,CA,90012,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVWOG0OQF,16F034,"# 34. Warewashing facilities: Adequate, maintained, properly use, test strips available",1,90,A,1,3.5,73,$,12136261900,No,No,Yes,Yes,Yes,"Breakfast, Brunch, Lunch",Validated,Yes,Yes,Yes,Casual,Casual,Quiet,No,Yes,Free,Yes,Yes,Yes,Yes
1/2/2015,PR0156079,PRIME PIZZA,"446 N FAIRFAX AVE LOS ANGELES, CA 90036",446 N FAIRFAX AVE,LOS ANGELES,CA,90036,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVLAILTMY,16F043,# 43. Premises; personal/cleaning items; vermin-proofing,1,92,A,1,4,242,$,13238521188,No,Yes,Yes,Yes,Yes,"Lunch, Dinner",Street,Yes,Yes,No,Casual,Casual,Average,No,No,No,No,Yes,,
1/21/2015,PR0020626,PRIME TIME PUB,"5556 SANTA MONICA BLVD  LOS ANGELES, CA 90038",5556 SANTA MONICA BLVD,LOS ANGELES,CA,90038,1633,RESTAURANT (31-60) SEATS LOW RISK,ROUTINE INSPECTION,IVB8NOMDA,16F024,# 24. Person in charge present and performs duties,1,91,A,1,3.5,23,$,13234672802,No,,,No,,,"Street, Private Lot",No,,Yes,,Divey,Loud,Full Bar,No,,Yes,,,
8/22/2016,PR0181545,PRIMECUTTS,"8312 W 3RD ST LOS ANGELES, CA 90048",8312 W 3RD ST,LOS ANGELES,CA,90048,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IVC7ZZBTX,16F023,"# 23. No rodents, insects, birds, or animals",2,90,A,1,4.5,140,$$,13238523496,No,,Yes,Yes,No,"Lunch, Dinner","Street, Private Lot",No,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Free,No,,,Yes
2/24/2015,PR0012130,PRIMO DONUTS,"2918 SAWTELLE BLVD LOS ANGELES, CA 90064",2918 SAWTELLE BLVD,LOS ANGELES,CA,90064,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVQDKUNRB,16F052,# 1b. Food safety certification,2,90,A,1,4.5,363,$,13104786930,,Yes,Yes,Yes,No,,Private Lot,Yes,,,,,,,,,,Yes,,
10/2/2014,PR0044943,PRINCE,"3198 W 7TH ST LOS ANGELES, CA 90005",3198 W 7TH ST,LOS ANGELES,CA,90005,1641,RESTAURANT (151 + ) SEATS HIGH RISK,ROUTINE INSPECTION,IV74PSVEG,16F029,"# 29. Toxic substances properly identified, stored, used",1,84,B,1,3.5,470,$$,12133891586,Yes,No,Yes,Yes,No,"Dinner, Late Night","Valet, Street, Private Lot",Yes,No,Yes,Casual,Intimate,Average,Full Bar,No,Free,Yes,Yes,,
2/24/2015,PR0148499,PRINKIPIA YOGURT,"10800 W PICO BLVD #106 LOS ANGELES, CA 90064",10800 W PICO BLVD #106,LOS ANGELES,CA,90064,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVLDOSQNR,16F030,# 30. Food properly stored; food storage containers identified,1,94,A,1,3.5,12,$,,,,Yes,Yes,,,Garage,Yes,,,,,,,,,,,,
8/10/2015,PR0168217,PRISM COFFEE,"1032 CRENSHAW BLVD STE E LOS ANGELES, CA 90019",1032 CRENSHAW BLVD STE E,LOS ANGELES,CA,90019,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVGBJKIZX,16F033,# 33. Nonfood-contact surfaces clean and in good repair,1,91,A,1,4.5,145,$,12137008110,,,Yes,Yes,No,,Private Lot,Yes,,,,,,,Yes,Free,,No,Yes,Yes
12/12/2015,PR0172651,PRIVACY,"3256 W CAHUENGA BLVD LOS ANGELES, CA 90068",3256 W CAHUENGA BLVD,LOS ANGELES,CA,90068,1630,RESTAURANT (0-30) SEATS LOW RISK,ROUTINE INSPECTION,IVNQOD0P2,16F014,# 14. Food contact surfaces: clean and sanitized,2,92,A,1,3.5,108,$$,13238515111,Yes,,,Yes,,,Private Lot,Yes,,Yes,,Casual,Average,Full Bar,,,Yes,,,
12/29/2014,PR0045146,PROGRESO MEAT MARKET,"6500 S BROADWAY  LOS ANGELES, CA 90003",6500 S BROADWAY,LOS ANGELES,CA,90003,1612,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",ROUTINE INSPECTION,IVGJKDW7B,16F021,# 21. Hot and cold water available,2,95,A,1,3,1,$,13237518503,,,,,,,,,,,,,,,,,,,,
5/18/2015,PR0033655,PROMENADE MARKET,"123 S FIGUEROA ST STE 119 LOS ANGELES, CA 90012",123 S FIGUEROA ST STE 119,LOS ANGELES,CA,90012,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",ROUTINE INSPECTION,IVKZNRBQE,16F037,"# 37. Adequate ventilation and lighting; designated areas, use",1,98,A,1,2.5,5,$$$,12136262890,,,,Yes,,,Street,Yes,,,,,,,,,,,,
11/4/2015,PR0026984,PRONTO CAFFE & TEA,"3530 WILSHIRE BLVD STE 102 LOS ANGELES, CA 90010",3530 WILSHIRE BLVD STE 102,LOS ANGELES,CA,90010,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IVDRPDOGT,16F037,"# 37. Adequate ventilation and lighting; designated areas, use",1,90,A,1,3.5,11,$,12133519818,,,Yes,Yes,No,,Private Lot,Yes,,,,,,,No,Free,,,Yes,
12/23/2014,PR0040678,PRONTO'S BURGER,"110 W EL SEGUNDO BLVD  LOS ANGELES, CA 90061",110 W EL SEGUNDO BLVD,LOS ANGELES,CA,90061,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IVDZAORT0,16F038,# 38. Thermometers provided and accurate,1,92,A,1,3,25,$,13105277323,No,No,Yes,Yes,No,,Private Lot,Yes,Yes,No,Casual,,Average,No,No,No,Yes,No,,
3/12/2015,PR0029653,PROOF BAKERY,"3156 GLENDALE BLVD  LOS ANGELES, CA 90039",3156 GLENDALE BLVD,LOS ANGELES,CA,90039,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IVEYXTPWP,16F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",1,95,A,1,4,707,$$,13236648633,No,No,Yes,Yes,No,"Breakfast, Brunch, Lunch",Street,Yes,Yes,No,Casual,"Hipster, Casual, Trendy",Average,No,Yes,No,No,Yes,No,
2/4/2015,PR0157192,PROSPECT & GOURMANDE,"272 S LA CIENGA BLVD LOS ANGELES, CA 90211",272 S LA CIENGA BLVD,LOS ANGELES,CA,90211,1635,RESTAURANT (31-60) SEATS HIGH RISK,ROUTINE INSPECTION,IVRIRBRXO,16F027,# 27. Food separated and protected,1,91,A,1,4.5,410,$$,14242049151,Yes,Yes,Yes,Yes,No,"Brunch, Lunch, Dessert","Street, Private Lot",Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Free,Yes,Yes,,
10/7/2015,PR0028502,PROVIDENCE,"5955 MELROSE AVE  LOS ANGELES, CA 90038",5955 MELROSE AVE,LOS ANGELES,CA,90038,1638,RESTAURANT (61-150) SEATS HIGH RISK,ROUTINE INSPECTION,IVPJUJ99F,16F033,# 33. Nonfood-contact surfaces clean and in good repair,1,98,A,1,4.5,2247,$$$$,13234604170,Yes,No,No,Yes,No,Dinner,Valet,No,No,Yes,Dressy,"Classy, Upscale",Quiet,Full Bar,No,No,No,No,,Yes
12/22/2014,PR0023176,PUBLIC,"7000 HOLLYWOOD BLVD  LOS ANGELES, CA 90028",7000 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,1638,RESTAURANT (61-150) SEATS HIGH RISK,ROUTINE INSPECTION,IVQICTVL4,16F036,"# 36. Equipment, utensils and linens: storage and use",1,94,A,1,3.5,244,$$$,13237698888,Yes,No,Yes,Yes,No,,Valet,Yes,No,Yes,Casual,,Average,Full Bar,No,Paid,No,No,,
5/28/2015,PR0164810,PUERTO ANGELITO MEXICAN FOOD,"4626 AVALON BLVD LOS ANGELES, CA 90011",4626 AVALON BLVD,LOS ANGELES,CA,90011,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IVYACNPBT,16F027,# 27. Food separated and protected,1,91,A,1,2.5,3,,13235947749,,,,,,,,,,,,,,,,,,,,
2/17/2015,PR0001137,PULGARCITO SPORT BAR,"1311 S VERMONT AVE  LOS ANGELES, CA 90006",1311 S VERMONT AVE,LOS ANGELES,CA,90006,1633,RESTAURANT (31-60) SEATS LOW RISK,ROUTINE INSPECTION,IVQ68S02Z,16F001,# 1a. Demonstration of knowledge,2,95,A,1,3.5,3,,12133884179,Yes,,,No,,,,,,,,,,,,No,,,,
11/24/2014,PR0021807,PUNCHBOWL,"4645 MELBOURNE AVE  LOS ANGELES, CA 90027",4645 MELBOURNE AVE,LOS ANGELES,CA,90027,1631,RESTAURANT (0-30) SEATS MODERATE RISK,ROUTINE INSPECTION,IV3OOCUPL,16F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",1,93,A,1,4.5,346,$$,13236661123,No,No,Yes,Yes,No,Breakfast,Street,Yes,Yes,No,Casual,"Hipster, Casual",Average,No,Yes,Free,No,No,,Yes
9/8/2015,PR0023063,PUPUSERIA ACAJUTLA,"608 E 59TH ST  LOS ANGELES, CA 90001",608 E 59TH ST,LOS ANGELES,CA,90001,1632,RESTAURANT (0-30) SEATS HIGH RISK,ROUTINE INSPECTION,IVEMHMPTE,16F046,# 46. Signs posted; last inspection report available,1,90,A,1,4.5,6,$,13232325410,No,,Yes,No,,,,,Yes,Yes,,,,,,No,,,,
